%dir,flowInd,duration,l4Proto,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpOptPktCnt,tcpOptCnt,tcpMSS,tcpWS,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,connSip,connDip,connSipDip,connSipDprt,connF,nFpCnt,tCnt,dsMinPl,dsMaxPl,dsMeanPl,dsLowQuartilePl,dsMedianPl,dsUppQuartilePl,dsIqdPl,dsModePl,dsRangePl,dsStdPl,dsRobStdPl,dsSkewPl,dsExcPl,dsMinIat,dsMaxIat,dsMeanIat,dsLowQuartileIat,dsMedianIat,dsUppQuartileIat,dsIqdIat,dsModeIat,dsRangeIat,dsStdIat,dsRobStdIat,dsSkewIat,dsExcIat,TrafficType
A,1,0,6,1,1,0,536,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,1474592705,1,0,0,0,0,0,7347,7347,7347,7347,0,0,0,0,1,3,0,1,0,3.40E-05,3.40E-05,3.40E-05,0,0,-1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Browsing
B,1,0,6,1,1,536,0,536,536,536,0,0,0,0,0,0,0,0,1,65535,0,47,47,0,2198069804,1,0,0,0,0,0,539,539,539,539,0,0,0,0,1,3,0,1,0,65535,0,0,0,3.40E-05,0,1,1,1,1,1,1,1,536,536,536,536,536,536,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Browsing
A,1,5.095894,6,2,2,1072,0,536,536,536,0,0,5.095894,2.547947,1.801671,0.3924729,210.3654,0,1,1,1,64,64,0,1474568159,2,536,0,0,0,0,7347,7347,7347,7347,0,0,0,0,2,6,0,1,0,4.847736,4.847736,2.423868,1.713933,0,-1,2,1,2,4,2,2,2,536,536,536,536,536,536,0,536,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Browsing
B,1,5.095835,6,2,2,0,1072,0,0,0,0,0,5.095835,2.547918,1.80165,0.3924774,0,0,-1,1,1,47,47,0,2197975468,2,0,0,1,536,0,539,538.4,537,539,1,0,0,0,2,6,0,1,0,0.248099,0.248158,0.2481285,2.09E-05,2.671996,1.713933,1,2,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Browsing
A,2,9.627038,6,42,40,17894,24642,0,1448,426.0476,517.6165,0,1.005701,0.2292152,0.2231905,4.362712,1858.723,0.02439024,-0.1586421,1,1,64,64,0,1473558693,42,17894,0,24,24642,0,7347,7346.966,7339,7347,5,4,7,0,42,126,0,1,0,2.90E-05,1.00573,0.05952118,0.1486462,0,-1,1,1,2,2,2,20,40,0,1448,426.0476,0,0,1050,1050,0,1448,540.9367,540.9367,0.7993985,-0.9743111,5.5,1000,234.5976,64,192.5,292.5,228.5,247.5,994.5,237.6469,169.3871,1.610206,2.418946,Browsing
B,2,9.385429,6,40,42,24642,17894,0,2896,616.05,696.3747,0,1.237467,0.2346357,0.2223986,4.261925,2625.559,-0.02439024,0.1586421,1,2,47,47,0,2192995714,40,24106,0,19,17894,0,539,538.9998,538,539,1,1,1,0,40,120,0,1,0,0.005092,0.940457,0.2299227,0.1841156,0.2894439,0.2366311,1,1,1,1,1,20,37,0,2896,616.05,0,536,1050,1050,0,2896,721.1583,721.1583,1.51165,2.416036,2.5,1000,234.8077,86.5,235,292.5,206,292.5,997.5,218.8453,152.7078,1.931234,4.418997,Browsing
A,2,0,6,1,1,0,536,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,1474592705,1,0,0,0,0,0,7347,7347,7347,7347,0,0,0,0,1,3,0,1,0,3.40E-05,3.40E-05,3.40E-05,0,0,-1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Browsing
B,2,0,6,1,1,536,0,536,536,536,0,0,0,0,0,0,0,0,1,65535,0,47,47,0,2198065516,1,0,0,0,0,0,539,539,539,539,0,0,0,0,1,3,0,1,0,65535,0,0,0,3.40E-05,0,1,1,1,1,1,1,1,536,536,536,536,536,536,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Browsing
A,1,9.954293,6,301,361,143582,722366,0,1448,477.0166,646.022,0,0.451284,0.03307074,0.04985569,30.23821,14424.13,-0.09063444,-0.6683819,1,1,64,64,0,1477369417,301,142134,0,214,719470,0,7344,7346.238,7281,7347,87,96,147,0,301,903,0,1,0,6.00E-06,0.721509,0.01582776,0.06462146,0,-1,1,1,2,2,2,20,149,0,1448,477.0166,0,0,1448,1448,0,1448,650.6866,650.6866,0.7320011,-1.378483,0.5,455,33.23833,3.5,11.5,44.5,41,0.5,454.5,50.27169,30.3933,3.348746,18.21613,Browsing
B,1,9.965821,6,361,301,722366,143582,0,10136,2001.014,1583.352,0,0.746658,0.02760615,0.05372586,36.22381,72484.34,0.09063444,0.6683819,1,7,47,47,0,2219891420,361,721504,0,88,141200,0,1006,1006,998,1006,5,5,9,0,361,1083,0,1,0,8.00E-06,0.248192,0.02660357,0.03854297,0.04243133,0.07524289,1,1,1,1,1,20,180,0,10136,2001.014,1448,1448,2896,1448,1448,10136,1592.263,1073.402,1.506111,3.691249,0.5,745,27.78472,0.5,4.5,37.5,37,0.5,744.5,53.91214,27.4281,7.249454,86.37089,Browsing
A,1,7.317209,6,2,2,0,1072,0,0,0,0,0,7.317209,3.658604,2.587024,0.2733283,0,0,-1,1,1,64,64,0,1474593777,2,0,0,1,536,0,7347,7347,7347,7347,0,0,0,0,2,6,0,1,0,2.70E-05,3.30E-05,3.00E-05,2.12E-06,0,-1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Browsing
B,1,7.317215,6,2,2,1072,0,536,536,536,0,0,7.317215,3.658607,2.587026,0.273328,146.5038,0,1,1,1,47,47,0,2198100356,2,536,0,0,0,0,539,539,539,539,0,0,0,0,2,6,0,1,0,7.317182,7.317182,3.658591,2.587014,3.658621,2.587014,1,1,1,1,1,2,2,536,536,536,536,536,536,0,536,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Browsing
A,2,0,6,1,1,536,0,536,536,536,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,1474582521,1,0,0,0,0,0,7347,7347,7347,7347,0,0,0,0,1,3,0,1,0,65535,0,0,0,0,-1,2,1,2,4,2,1,1,536,536,536,536,536,536,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Browsing
B,2,0,6,1,1,0,536,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,47,47,0,2197981900,1,0,0,0,0,0,539,539,539,539,0,0,0,0,1,3,0,1,0,0.248317,0.248317,0.248317,0,0.248317,0,1,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Browsing
A,1,7.261789,6,56,67,22916,82654,0,1448,409.2143,451.2522,0,0.373149,0.1296748,0.1049462,7.711598,3155.696,-0.08943089,-0.5658615,1,1,64,64,0,1469825903,56,22916,0,46,81206,0,5435,5434.994,5419,5435,12,12,19,0,56,168,0,1,0,2.30E-05,0.141047,0.00966957,0.02244898,0,-1,2,1,2,2,1,20,47,0,1448,409.2143,0,326,536,536,0,1448,471.5227,397.3368,0.8085329,-0.5434852,0.5,372.5,132.0091,43.5,99,247.5,204,247.5,372,108.0535,108.0535,0.5378222,-1.169208,Browsing
B,1,7.225475,6,67,56,82654,22916,0,4344,1233.642,1007.003,0,0.331397,0.1078429,0.1033067,9.272747,11439.25,0.08943089,0.5658615,1,3,47,47,0,2168936488,67,82118,0,29,23452,0,501,501,501,501,0,0,0,0,67,201,0,1,0,1.60E-05,0.331466,0.12145,0.1041523,0.1311196,0.1065441,1,2,1,1,1,20,59,0,4344,1233.642,536,1260,1448,912,1448,4344,1034.284,676.0656,0.7509905,-0.1634686,0.5,332.5,109.4697,26.5,68.5,202.5,176,247.5,332,106.3819,106.3819,0.7762057,-0.8233955,Browsing
A,1,9.67544,6,69,83,20126,235844,0,1448,291.6812,462.8711,0,1.397822,0.1402237,0.2381604,7.131459,2080.112,-0.09210526,-0.8427472,1,1,64,64,0,1478848923,69,20126,0,44,233860,0,7347,7328.333,7143,7347,17,15,25,0,69,207,0,1,0,7.00E-06,1.28928,0.04528033,0.2060563,0,-1,1,1,2,2,2,20,47,0,1448,291.6812,0,0,536,536,0,1448,474.5468,397.3368,1.462422,0.7296448,0.5,1000,132.2941,0.5,53.5,207.5,207,0.5,999.5,199.9656,153.4491,2.646416,8.310507,Browsing
B,1,9.819418,6,83,69,235844,20126,0,18824,2841.494,4226.703,0,1.537524,0.1183062,0.23347,8.45264,24018.12,0.09210526,0.8427472,1,13,47,47,0,2227359206,83,234396,0,22,20126,0,1006,1006,1004,1006,1,1,1,0,83,249,0,1,0,1.50E-05,0.508847,0.1193322,0.1231574,0.1646126,0.2400561,1,1,1,1,1,20,63,0,18824,2841.494,0,1448,2896,2896,0,18824,4265.797,2146.805,2.198101,4.150941,0.5,1000,107.439,0.5,77.5,145.5,145,0.5,999.5,171.5134,107.4885,3.543215,15.57576,Browsing
A,1,3.881635,6,2,2,536,536,0,536,268,189.5046,0,3.881635,1.940817,1.372365,0.5152468,138.0861,0,0,1,1,64,64,0,1474583057,2,536,0,1,536,0,7347,7347,7347,7347,0,0,0,0,2,6,0,1,0,4.20E-05,4.20E-05,2.10E-05,1.48E-05,0,-1,1,1,2,2,2,2,2,0,536,268,0,268,536,536,0,536,268,268,0,-2,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Browsing
B,1,3.633509,6,2,2,536,536,0,536,268,189.5046,0,3.633509,1.816754,1.284639,0.5504321,147.5158,0,0,1,1,47,47,0,2197981900,2,0,0,0,0,0,539,539,539,539,0,0,0,0,2,6,0,1,0,0.248084,3.881593,2.064838,1.284639,2.064859,1.284639,1,1,1,1,1,2,2,0,536,268,0,268,536,536,0,536,268,268,0,-2,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Browsing
A,1,9.312951,6,19,20,8936,5852,0,1448,470.3158,456.7185,0,2.012919,0.4901553,0.4883818,2.04017,959.524,-0.02564103,0.2085475,1,1,64,64,0,1479527067,19,8400,0,8,4802,0,7347,7347,7347,7347,0,0,0,0,19,57,0,1,0,2.80E-05,0.914095,0.1806648,0.2572635,0,-1,1,1,2,2,2,19,17,0,1448,470.3158,0,536,1050,1050,0,1448,500.625,500.625,0.4548408,-1.314328,7.5,1000,453.0555,65.5,372.5,895,829.5,1000,992.5,379.6599,379.6599,0.284979,-1.414856,Browsing
B,1,9.565416,6,20,19,5852,8936,0,1050,292.6,318.4192,0,2.012925,0.4782708,0.4575903,2.090866,611.7873,0.02564103,-0.2085475,1,1,47,47,0,2235365690,20,5852,0,10,8936,0,1006,1005.997,1004,1006,1,1,1,0,20,60,0,1,0,0.024846,2.01288,0.3962943,0.4552279,0.5769591,0.5228929,1,1,1,1,1,20,19,0,1050,292.6,0,0,536,536,0,1050,353.8203,353.8203,0.7837926,-0.5646212,4.5,1000,441.3684,247.5,350,805,557.5,247.5,995.5,334.353,334.353,0.5455062,-1.093364,Browsing
A,1,9.942369,6,302,330,182538,542622,0,1448,604.4305,678.2955,0,0.213742,0.03292176,0.0449863,30.37505,18359.61,-0.0443038,-0.496558,1,1,64,64,0,1476287305,302,182538,0,197,541174,0,7347,7343.534,7313,7347,68,74,114,0,302,906,0,1,0,3.00E-06,0.202794,0.01608149,0.03302353,0,-1,1,1,2,2,2,20,146,0,1448,604.4305,0,0,1448,1448,0,1448,684.6198,684.6198,0.3363144,-1.818299,0.5,212.5,33.11461,3.5,13.5,44.5,41,0.5,212,45.56034,30.3933,1.984691,3.657526,Browsing
B,1,9.937814,6,330,302,542622,182538,0,5792,1644.309,1254.677,0,0.296102,0.03011458,0.04604391,33.2065,54601.75,0.0443038,0.496558,1,4,47,47,0,2212564714,330,541174,0,101,172944,0,539,1005.548,491,1006,22,38,33,0,330,990,0,1,0,6.00E-06,0.213719,0.03123076,0.04480873,0.04731226,0.05566306,1,1,1,1,1,20,176,0,5792,1644.309,696,1448,2896,2200,1448,5792,1263.343,1263.343,0.5967121,-0.06260657,0.5,297.5,30.31763,2.5,9.5,42,39.5,0.5,297,47.04373,29.28135,2.665065,8.63723,Browsing
A,1,9.767524,6,133,138,61876,261960,0,1448,465.2331,600.5941,0,0.5253,0.07344002,0.09642327,13.61655,6334.871,-0.01845018,-0.617856,1,1,64,64,0,1474307681,133,61600,0,85,261424,1,7347,7346.887,7273,7347,32,31,51,0,133,399,0,1,0,5.00E-06,0.243445,0.03091,0.03688237,0,-1,1,1,2,2,2,20,67,0,1448,465.2331,0,0,1050,1050,0,1448,609.5159,609.5159,0.7499278,-1.217638,0.5,525,74.1894,0.5,41.5,102.5,102,0.5,524.5,98.72654,75.6126,1.933247,4.401727,Browsing
B,1,9.790464,6,138,133,261960,61876,0,8688,1898.261,1789.707,0,0.491742,0.07094541,0.0908135,14.09535,26756.65,0.01845018,0.617856,1,6,47,47,0,2197137156,138,261960,0,46,59776,0,539,538.9496,537,539,3,3,5,0,138,414,0,1,0,6.00E-06,0.477458,0.0827257,0.07776933,0.1136357,0.08607194,1,1,1,1,1,20,104,0,8688,1898.261,536,1448,2896,2360,1448,8688,1807.767,1749.468,1.191381,1.366368,0.5,495,71.59854,2.5,34,108.5,106,0.5,494.5,93.46834,78.5778,1.713686,2.949021,Browsing
A,2,0,6,1,1,0,536,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,1474770901,1,0,0,0,0,0,7347,7347,7347,7347,0,0,0,0,1,3,0,1,0,6.00E-05,6.00E-05,6.00E-05,0,0,-1,2,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Browsing
B,2,0,6,1,1,536,0,536,536,536,0,0,0,0,0,0,0,0,1,65535,0,47,47,0,2199298744,1,0,0,0,0,0,539,539,539,539,0,0,0,0,1,3,0,1,0,65535,0,0,0,6.00E-05,0,1,2,1,1,1,1,1,536,536,536,536,536,536,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Browsing
A,1,7.043241,6,9,9,4244,2636,0,1050,471.5555,347.6057,0,2.524763,0.7825823,0.7608064,1.277821,602.5635,0,0.2337209,1,1,64,64,0,1470693521,9,3194,0,3,2636,0,6414,6414,6414,6414,0,0,0,0,9,27,0,1,0,3.60E-05,2.388933,0.4578314,0.7937138,0,-1,3,1,2,4,1.333333,9,6,0,1050,471.5555,0,536,664.5,664.5,536,1050,387.7144,387.7144,0.1402972,-1.169269,0.5,1000,535.375,247.5,675,1000,752.5,1000,999.5,430.5782,430.5782,0.05217116,-1.728213,Browsing
B,1,7.043489,6,9,9,2636,4244,0,1050,292.8889,385.9329,0,2.636886,0.7826099,0.8080245,1.277776,374.2463,0,-0.2337209,1,1,47,47,0,2176617540,9,2636,0,5,3708,0,501,501,501,501,0,0,0,0,9,27,0,1,0,0.112381,1.587811,0.4120575,0.3487859,0.8698888,0.8669679,1,3,1,3,3,9,7,0,1050,292.8889,0,0,664.5,664.5,0,1050,437.1932,437.1932,0.9727665,-0.8564613,112.5,1000,515.6875,247.5,382.5,1000,752.5,1000,887.5,409.2443,409.2443,0.3996513,-1.70183,Browsing
A,3,0,6,1,1,0,536,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,1474592169,1,0,0,0,0,0,7347,7347,7347,7347,0,0,0,0,1,3,0,1,0,4.50E-05,4.50E-05,4.50E-05,0,0,-1,2,1,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Browsing
B,3,0,6,1,1,536,0,536,536,536,0,0,0,0,0,0,0,0,1,65535,0,47,47,0,2198041932,1,0,0,0,0,0,539,539,539,539,0,0,0,0,1,3,0,1,0,65535,0,0,0,4.50E-05,0,1,2,1,3,3,1,1,536,536,536,536,536,536,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Browsing
A,4,0,6,1,1,0,536,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,1474591633,1,0,0,0,0,0,7347,7347,7347,7347,0,0,0,0,1,3,0,1,0,3.10E-05,3.10E-05,3.10E-05,0,0,-1,2,1,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Browsing
B,4,0,6,1,1,536,0,536,536,536,0,0,0,0,0,0,0,0,1,65535,0,47,47,0,2198013524,1,0,0,0,0,0,539,539,539,539,0,0,0,0,1,3,0,1,0,65535,0,0,0,3.10E-05,0,1,2,1,3,3,1,1,536,536,536,536,536,536,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Browsing
A,3,9.325328,6,16,16,2122,9024,0,1050,132.625,246.1468,0,1.744557,0.5828331,0.4790261,1.715757,227.5523,0,-0.6192356,1,1,64,64,0,1480381611,16,2122,0,13,9024,0,7347,7347,7347,7347,0,0,0,0,16,48,0,1,0,2.60E-05,0.712118,0.04879538,0.1549546,0,-1,1,1,2,2,2,16,12,0,1050,132.625,0,0,0,0,0,1050,295.3453,0,2.117851,3.285619,68.5,1000,519.4,312.5,456.25,725,412.5,247.5,931.5,314.67,305.7863,0.4021688,-1.220362,Browsing
B,3,9.077185,6,16,16,9024,2122,0,1050,564,318.0333,0,1.744567,0.5673241,0.5059327,1.762661,994.1409,0,0.6192356,1,1,47,47,0,2245104828,16,8488,0,2,1072,0,1006,1006,1006,1006,0,0,0,0,16,48,0,1,0,0.248111,1.744525,0.5805757,0.4644811,0.6293711,0.4896464,1,1,1,1,1,16,14,0,1050,564,536,536,793,257,536,1050,345.1565,190.5141,-0.1204582,-0.6805153,65.5,1000,503.4,247.5,453.75,965,717.5,247.5,934.5,364.3147,364.3147,0.2752067,-1.481393,Browsing
A,1,9.786179,6,47,50,20596,28842,0,1448,438.2128,468.0987,0,1.975285,0.2082166,0.271374,4.802692,2104.601,-0.03092784,-0.1667948,1,1,64,64,0,1479629467,47,20596,0,25,28306,0,7347,7346.966,7335,7347,4,4,7,0,47,141,0,1,0,2.30E-05,1.680995,0.07797696,0.2380193,0,-1,1,1,2,2,2,20,41,0,1448,438.2128,0,138,1050,1050,0,1448,487.8781,487.8781,0.5290281,-1.257168,5.5,1000,191.5544,119.5,166.5,247.5,128,247.5,994.5,157.6525,94.8864,2.940788,13.05063,Browsing
B,1,9.824853,6,50,47,28842,20596,0,3620,576.84,814.41,0,1.928971,0.1964971,0.2672132,5.089135,2935.616,0.03092784,0.1667948,1,3,47,47,0,2236139192,50,28306,0,23,19546,0,1006,1006,1004,1006,2,2,3,0,50,150,0,1,0,0.01914,0.345854,0.1737716,0.09192395,0.2517485,0.2551533,1,1,1,1,1,20,46,0,3620,576.84,0,536,536,536,0,3620,850.3688,397.3368,2.172725,4.203587,12.5,1000,181.6326,83,132.5,247.5,164.5,247.5,987.5,168.4321,121.9438,2.6181,9.748896,Browsing
A,1,7.663837,6,9,9,5294,2122,0,1448,588.2222,446.4438,0,4.630112,0.8515375,1.191832,1.174346,690.7767,0,0.4277239,1,1,64,64,0,1474552857,9,4244,0,3,2122,0,7347,7347,7347,7347,0,0,0,0,9,27,0,1,0,2.90E-05,4.630146,0.7137917,1.21016,0,-1,1,1,2,2,2,9,9,0,1448,588.2222,0,536,1050,1050,0,1448,496.2665,496.2665,0.2020598,-1.174322,21.5,1000,424.9375,164.5,372.5,1000,835.5,1000,978.5,385.3064,385.3064,0.6826082,-1.053352,Browsing
