%dir,flowInd,duration,l4Proto,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpOptPktCnt,tcpOptCnt,tcpMSS,tcpWS,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,connSip,connDip,connSipDip,connSipDprt,connF,nFpCnt,tCnt,dsMinPl,dsMaxPl,dsMeanPl,dsLowQuartilePl,dsMedianPl,dsUppQuartilePl,dsIqdPl,dsModePl,dsRangePl,dsStdPl,dsRobStdPl,dsSkewPl,dsExcPl,dsMinIat,dsMaxIat,dsMeanIat,dsLowQuartileIat,dsMedianIat,dsUppQuartileIat,dsIqdIat,dsModeIat,dsRangeIat,dsStdIat,dsRobStdIat,dsSkewIat,dsExcIat,TrafficType
B,2,9.956476,6,620,414,1005514,111315,0,4284,1621.797,819.4533,0,0.272501,0.01605883,0.03658483,62.27103,100991,0.1992263,0.8006588,1,3,117,117,0,937864422,620,1003409,0,75,113457,0,1022,1026,1022,1026,27,28,55,0,0,0,0,1,0,1.30E-05,0.272455,0.01922763,0.0426745,0.02638158,0.04662701,1,1,1,1,1,20,404,0,4284,1621.797,1107,1460,2186,1079,1460,4284,823.5798,799.8627,-0.1194056,-0.1937571,0.5,272.5,16.16559,0.5,0.5,10.5,10,0.5,272,36.68187,7.413,3.62682,16.18423,Eepsites
A,5,6.172292,17,5,1,5467,72,1088,1102,1093.4,3.512844,0,5.971584,1.234458,1.958394,0.8100718,885.7325,0.6666667,0.9740025,1,1127,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.690514,5.79095,3.434405,2.368162,0,-1,5,1,2,2,0.4,5,5,1088,1102,1093.4,1089.5,1093,1096,6.5,1088,14,4.8,4.8,0.7946897,-0.5683393,0.5,1000,300.375,100.5,100.5,1000,899.5,100.5,999.5,468.7928,468.7928,1.118975,-0.6914852,Eepsites
B,5,0,17,1,5,72,5467,72,72,72,0,0,0,0,0,0,0,-0.6666667,-0.9740025,65535,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.28107,0.28107,0.28107,0,3.715475,2.368162,1,5,1,1,1,1,1,72,72,72,72,72,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eepsites
A,7,0,6,1,1,1070,0,1070,1070,1070,0,0,0,0,0,0,0,0,1,65535,0,52,52,0,2652441100,1,0,0,0,0,0,241,241,241,241,0,0,0,0,1,3,0,1,0,65535,0,0,0,0,-1,1,4,2,2,2,1,1,1070,1070,1070,1070,1070,1070,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eepsites
B,7,0,6,1,1,0,1070,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,2267766246,1,0,0,0,0,0,501,501,501,501,0,0,0,0,1,3,0,1,0,3.20E-05,3.20E-05,3.20E-05,0,3.20E-05,0,4,1,1,1,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eepsites
A,8,0,17,1,0,56,0,56,56,56,0,0,0,0,0,0,0,1,1,65535,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,3,1,1,1,1,1,56,56,56,56,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eepsites
A,4,6.000011,17,4,0,4448,0,768,1456,1112,268.9172,0,5.999962,1.500003,2.135982,0.6666654,741.332,1,1,1,942,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,2,1,1,1,4,3,768,1456,1112,768,1112,1456,688,768,688,344,344,0,-2,0.5,1000,333.6667,0.5,500.25,1000,999.5,0.5,999.5,577.0616,577.0616,0.7071067,-1.5,Eepsites
A,9,0.179402,6,3,3,3280,0,1063,1121,1093.333,18.9417,0,0.121815,0.05980067,0.03947507,16.72222,18282.96,0,1,1,1,64,64,0,1209702427,3,2217,0,0,0,0,501,501,501,501,0,0,0,0,3,9,0,1,0,0.031825,0.031825,0.01060833,0.01224945,0,-1,4,1,2,2,0.5,3,3,1063,1121,1093.333,1071.25,1096,1114.75,43.5,1063,58,23.75336,23.75336,-0.1669875,-1.499999,57.5,121.5,89.5,121.5,121.5,121.5,0,57.5,64,45.25483,0,0,-2,Eepsites
B,9,0.179374,6,3,3,0,3280,0,0,0,0,0,0.121789,0.05979134,0.0394661,16.72483,0,0,-1,1,1,49,49,0,3854005788,3,0,0,2,2159,1,1452,1452,1452,1452,0,0,0,0,3,9,0,1,0,0.02576,0.147549,0.08776633,0.03918052,0.09837466,0.04105073,1,4,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,121.5,89.5,121.5,121.5,121.5,0,57.5,64,45.25483,0,0,-2,Eepsites
A,6,4.844153,6,2,2,2176,0,1081,1095,1088,4.949748,0,4.844153,2.422076,1.712667,0.4128689,449.2014,0,1,1,1,64,64,0,4057575743,2,1081,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,4.606024,4.606024,2.303012,1.628475,0,-1,3,1,2,2,0.6666667,2,2,1081,1095,1088,1081,1088,1095,14,1081,14,7,7,0,-2,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Eepsites
B,6,4.846366,6,2,2,0,2176,0,0,0,0,0,4.846366,2.423183,1.713449,0.4126804,0,0,-1,1,1,114,114,0,3669731311,2,0,0,1,1095,0,1026,1024.8,1022,1026,1,0,0,0,0,0,0,1,0,0.238129,0.240342,0.2392355,0.000782414,2.542247,1.628476,1,3,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Eepsites
A,1,9.964925,17,122,40,133601,6048,1088,1103,1095.09,4.508796,0,0.485969,0.08167971,0.0727395,12.24294,13407.13,0.5061728,0.9133828,1,77,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00028,0.454321,0.1344548,0.09199163,0,-1,2,1,2,2,1,20,118,1088,1103,1095.09,1091,1095,1099,8,1088,15,4.595087,4.595087,0.03174504,-1.150763,0.5,485,82.3471,37.5,58.5,111,73.5,37.5,484.5,74.16212,54.48555,2.059254,6.531857,Eepsites
B,1,9.520989,17,40,122,6048,133601,132,182,151.2,8.14945,0,0.503673,0.2380247,0.0732758,4.201244,635.2281,-0.5061728,-0.9133828,1,1,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000955,0.336201,0.07543667,0.06841846,0.2098914,0.1146453,1,2,1,1,1,20,34,132,182,151.2,146,152.5,155.5,9.5,155,50,8.715503,7.04235,0.5212255,2.657309,165.5,505,244.282,222.5,222.5,277.5,55,222.5,339.5,71.42413,40.7715,1.442431,2.928324,Eepsites
A,2,9.859625,17,47,598,7231,655028,99,301,153.8511,44.45004,0,0.621979,0.2097792,0.1036356,4.766916,733.395,-0.8542635,-0.9781626,2,68,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.002282,0.166615,0.06066196,0.05737424,0,-1,1,1,2,2,2,20,47,99,301,153.8511,114.75,144,174.75,60,174,202,45.79927,44.478,1.14425,1.207897,62.5,625,214.2935,177.5,198.5,252.5,75,181.5,562.5,105.1477,55.5975,1.881236,4.953093,Eepsites
B,2,9.887973,17,598,47,655028,7231,1088,1103,1095.365,4.624224,0,0.550276,0.01653506,0.05209782,60.47751,66244.92,0.8542635,0.9781626,1,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001356,0.592992,0.1700938,0.1618168,0.2307558,0.1716871,1,1,1,1,1,20,152,1088,1103,1095.365,1091,1095,1099,8,1097,15,4.65544,4.65544,0.09103236,-1.207383,0.5,555,16.81993,0.5,0.5,1.5,1,0.5,554.5,52.33221,0.7413,5.514589,40.95826,Eepsites
A,3,9.840779,6,153,123,194815,0,343,2228,1273.301,383.235,0,0.890483,0.0643188,0.1183993,15.54755,19796.71,0.1086956,1,1,2,118,118,0,2294750060,153,194046,0,0,0,0,1023,1023,1023,1023,0,0,0,0,0,0,0,1,0,1.10E-05,0.890453,0.07286022,0.1187988,0,-1,1,1,2,2,2,20,132,343,2228,1273.301,1081.75,1111,1460,378.25,1460,1885,386.52,280.3967,0.9164442,0.6679945,0.5,895,64.8783,0.5,0.5,97.5,97,0.5,894.5,122.1952,71.9061,3.759794,19.2267,Eepsites
B,3,9.840888,6,123,153,0,194815,0,0,0,0,0,0.890488,0.0800072,0.1272427,12.49887,0,-0.1086956,-1,1,1,64,64,0,2526863469,123,0,0,122,193727,0,6265,6272.022,6250,6273,19,19,31,0,0,0,0,1,0,2.00E-06,0.001253,8.49E-05,0.000160809,0.07294515,0.1187989,1,1,1,1,1,20,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,895,80.7746,0.5,25.5,122.5,122,0.5,894.5,131.735,90.4386,3.411936,15.81178,Eepsites
A,5,0,6,1,1,1062,0,1062,1062,1062,0,0,0,0,0,0,0,0,1,65535,0,115,115,0,1850015240,1,0,0,0,0,0,253,253,253,253,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,4,2,2,2,1,1,1062,1062,1062,1062,1062,1062,0,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eepsites
B,5,0,6,1,1,0,1062,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,772946321,1,0,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,0.043548,0.043548,0.043548,0,0.043548,0,4,1,1,1,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eepsites
A,6,0.540049,6,7,5,3173,1058,0,2214,453.2857,708.166,0,0.209094,0.07714985,0.0760136,12.96179,5875.393,0.1666667,0.4998818,1,2,64,64,0,2396320289,4,3172,2,2,1058,0,8222720,1023994,64128,8222720,2,0,0,0,7,23,1460,128,0,1.80E-05,0.043325,0.007576428,0.01362792,0.161407,-1,3,1,2,2,0.6666667,7,7,0,2214,453.2857,0,0,675.25,675.25,0,2214,777.3495,500.5628,1.554087,0.8449826,0.5,207.5,89.83334,4.5,161.5,164.5,160,0.5,207,97.77457,97.77457,0.08585595,-1.87195,Eepsites
B,6,0.335317,6,5,7,1058,3173,0,875,211.6,302.3497,0,0.166301,0.0670634,0.06342988,14.91126,3155.223,-0.1666667,-0.4998818,1,8162,53,53,0,1497568055,5,182,0,2,3173,1,3706880,915235,29056,3706880,1,1,1,0,5,17,1460,128,0.161407,0.161128,0.165769,0.1627954,0.001627402,0.1703718,0.01372475,1,3,1,1,1,5,5,0,875,211.6,0,0,356,356,0,875,339.1876,263.9028,1.350569,0.01754451,3.5,166.5,84,4.5,161.5,166.5,162,3.5,163,92.3995,92.3995,0.00140518,-1.997971,Eepsites
A,3,3.73812,17,5,2,5527,170,781,1456,1105.4,151.2292,0,3.638049,0.747624,1.194064,1.337571,1478.551,0.4285714,0.9403195,1,33,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.313014,3.413019,2.007819,1.385422,0,-1,2,1,2,2,1,5,5,781,1456,1105.4,1014.25,1097,1189.75,175.5,781,675,213.7406,130.0981,0.1834032,-0.4909062,0.5,1000,275.125,0.5,99.5,1000,999.5,0.5,999.5,485.4983,485.4983,1.123528,-0.6927752,Eepsites
B,3,3.633946,17,2,5,170,5527,76,94,85,6.363961,0,3.633946,1.816973,1.284794,0.5503659,46.78111,-0.4285714,-0.9403195,1,1,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.220927,0.325035,0.272981,0.03680773,2.2808,1.385911,1,2,1,1,1,2,2,76,94,85,76,85,94,18,76,18,9,9,0,-2,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Eepsites
A,8,0.000754,17,4,1,2352,67,576,592,588,5.206828,0,0.000495,0.0001885,0.000154577,5305.04,3119364,0.6,0.9446052,1,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,3,2,2,2,4,2,576,592,588,584,592,592,8,592,16,6.928203,5.9304,-1.154701,-0.6666667,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,Eepsites
B,8,0,17,1,4,67,2352,67,67,67,0,0,0,0,0,0,0,-0.6,-0.9446052,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.165433,0.165433,0.165433,0,0.165433,0,3,1,1,1,0.3333333,1,1,67,67,67,67,67,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eepsites
A,9,0.484676,6,6,5,3294,912,0,2206,549,711.1504,0,0.202139,0.08077934,0.07079928,12.3794,6796.293,0.09090909,0.5663338,1,2,120,120,0,1879074940,3,3293,2,2,912,0,2097152,406759.3,64768,2097152,2,0,0,0,1,6,1460,256,0,0.138909,0.195701,0.1256915,0.04823903,6.80E-05,-1,1,2,2,2,2,6,6,0,2206,549,0,130,828,828,0,2206,796.9958,613.7964,1.333558,0.2319288,0.5,202.5,96.9,69.5,140.5,172.5,103,0.5,202,91.57948,76.3539,-0.1627755,-1.647655,Eepsites
B,9,0.288907,6,5,6,912,3294,0,793,182.4,275.685,0,0.140083,0.0577814,0.05352926,17.30661,3156.725,-0.09090909,-0.5663338,1,7878,64,64,0,608512935,5,118,0,2,3294,1,8222720,2023006,64128,8222720,1,0,0,0,1,6,1460,128,6.80E-05,2.90E-05,0.006438,0.0019038,0.00222186,0.1275953,0.04829017,2,1,1,1,0.5,5,5,0,793,182.4,0,0,287.5,287.5,0,793,308.7592,213.1237,1.421393,0.1324179,2.5,140.5,72.25,6.5,139.5,140.5,134,2.5,138,78.24907,78.24907,-0.001224673,-1.99815,Eepsites
A,2,9.319243,6,53,39,58044,0,1061,1126,1095.17,17.03305,0,0.484185,0.1758348,0.1099676,5.687157,6228.403,0.1521739,1,1,1,64,64,0,4079895208,53,56921,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,0.013325,0.462731,0.15197,0.09818701,0,-1,1,1,2,2,2,20,53,1061,1126,1095.17,1080.5,1098,1108.25,27.75,1075,65,17.93987,17.93987,-0.2860057,-0.8640127,4.5,485,179.4231,88.5,170.5,267.5,179,217.5,480.5,113.6007,113.6007,0.6606907,-0.3296738,Eepsites
B,2,9.601183,6,39,53,0,58044,0,0,0,0,0,0.633407,0.2461842,0.1144498,4.061999,0,-0.1521739,-1,1,1,114,114,0,4202020968,39,0,0,38,58044,1,1026,1024.564,1022,1026,15,15,29,0,0,0,0,1,0,0.001015,0.305591,0.1176003,0.08512085,0.2695703,0.1299471,1,1,1,1,1,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,635,252.2763,190.5,217.5,302.5,112,357.5,595.5,115.043,83.0256,1.18884,2.085484,Eepsites
A,1,9.912485,6,369,227,719367,4406,0,4306,1949.504,763.4625,0,0.47951,0.0268631,0.07181443,37.22578,72571.81,0.238255,0.9878249,1,3,117,117,0,962244697,369,718019,0,4,5514,0,1022,1026,1022,1026,1,2,3,0,0,0,0,1,0,9.00E-06,0.437311,0.03537291,0.07744786,0,-1,1,1,2,2,2,20,236,0,4306,1949.504,1460,1460,2758.75,1298.75,1460,4306,770.3637,770.3637,0.5684373,0.2495968,0.5,475,27.05707,0.5,0.5,3.5,3,0.5,474.5,72.18324,2.2239,3.474452,12.87017,Eepsites
B,1,9.903699,6,227,369,4406,719367,0,2224,19.40969,178.0695,0,0.437338,0.04362861,0.08500527,22.92073,444.8843,-0.238255,-0.9878249,1,2,64,64,0,618768836,227,4406,0,223,717223,0,5656,5654.654,5563,5656,22,36,41,0,0,0,0,1,0,3.00E-06,0.395661,0.003790264,0.03280345,0.03916317,0.08410849,1,1,1,1,1,20,74,0,2224,19.40969,0,0,0,0,0,2224,178.6053,0,10.18638,110.6789,0.5,435,43.75885,0.5,1.5,43.5,43,0.5,434.5,86.08038,31.8759,2.374455,5.178367,Eepsites
A,1,3.814531,6,89,60,109050,0,335,2920,1225.281,378.1612,0,0.219055,0.04285989,0.03967547,23.33183,28588.05,0.1946309,1,1,2,64,64,0,612984544,89,107975,0,0,0,0,5387,5387,5387,5387,0,0,0,0,0,0,0,1,0,0.000163,0.192063,0.04293485,0.0383184,0,-1,3,1,2,2,0.6666667,20,89,335,2920,1225.281,1078.5,1097,1115,36.5,1065,2585,392.0655,27.05745,2.247326,4.819505,1.5,217.5,43.35227,15.5,37.5,47.5,32,37.5,216,40.49252,23.7216,1.942317,4.454997,Eepsites
B,1,4.023747,6,60,89,0,109050,0,0,0,0,0,0.221315,0.06706246,0.04325401,14.91147,0,-0.1946309,-1,1,1,117,117,0,945660100,60,0,0,59,113370,1,1026,1024.747,1022,1026,14,13,26,0,0,0,0,1,0,0.000502,0.228071,0.05125216,0.04574606,0.09418702,0.05967413,1,3,1,1,1,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,222.5,68.26271,40.5,77.5,94.5,54,7.5,220,44.49305,40.0302,0.6735662,1.090548,Eepsites
A,3,6.109681,6,7,7,7706,0,1076,1127,1100.857,17.3467,0,2.90972,0.8728116,1.021115,1.145723,1261.277,0,1,1,1,64,64,0,2333291767,7,6592,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,0.044093,2.896692,1.18635,1.143937,0,-1,2,1,2,2,1,7,7,1076,1127,1100.857,1079,1111,1117,38,1076,51,19.81651,19.81651,-0.1429557,-1.726159,106.5,1000,436.1667,170.5,232.5,1000,829.5,1000,893.5,439.2213,439.2213,0.6721777,-1.501864,Eepsites
B,3,6.15524,6,7,7,0,7706,0,0,0,0,0,2.91519,0.87932,1.013117,1.137242,0,0,-1,1,1,117,117,0,1393141329,7,0,0,6,6630,1,513,511.2338,508,513,3,3,5,0,0,0,0,1,0,0.010623,0.163272,0.09731158,0.04597715,1.283662,1.14486,1,2,1,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108.5,1000,446.8333,176.5,287.5,1000,823.5,108.5,891.5,433.4496,433.4496,0.6383386,-1.507881,Eepsites
A,4,6.357882,6,9,8,6498,3317,0,1106,722,467.0555,0,2.808148,0.7064313,0.8831759,1.415566,1022.038,0.05882353,0.3240958,1,1,64,64,0,4078280465,9,6498,0,3,3317,0,501,501,501,501,0,0,0,0,0,0,0,1,0,1.20E-05,2.649927,1.120416,1.110364,0,-1,1,1,2,2,2,9,9,0,1106,722,0,1076,1084.5,1084.5,0,1106,510.646,510.646,-0.7056729,-1.499993,74.5,1000,395.875,197.5,212.5,1000,802.5,1000,925.5,379.4819,379.4819,1.03815,-0.7575469,Eepsites
B,4,6.010794,6,8,9,3317,6498,0,1119,414.625,478.89,0,2.798399,0.7513493,0.9920167,1.330939,551.8406,-0.05882353,-0.3240958,1,1,114,114,0,4202007902,8,3317,0,5,5422,1,1022,1024.041,1022,1026,2,3,5,0,0,0,0,1,0,0.025608,0.355713,0.1626465,0.09809051,1.283062,1.114688,1,1,1,1,1,8,7,0,1119,414.625,0,0,1099,1099,0,1119,535.3555,535.3555,0.5172827,-1.731214,25.5,1000,365.5,88.5,185,1000,911.5,1000,974.5,437.3091,437.3091,0.8909037,-1.124702,Eepsites
A,2,9.833845,6,318,252,322121,187422,0,4212,1012.959,894.8725,0,0.327881,0.03092404,0.04898189,32.3373,32756.36,0.1157895,0.2643526,1,65534,114,114,0,3672197806,316,326752,1,126,187415,0,1026,1025.056,1021,1026,41,40,79,0,0,0,0,1,0,9.00E-06,0.327799,0.04384658,0.05463623,0,-1,1,1,2,2,2,20,215,0,4212,1012.959,0,1333,1452,1452,0,4212,899.738,899.738,0.4400657,-0.2977602,0.5,327.5,31.08991,1.5,5.5,46,44.5,0.5,327,49.57141,32.98785,2.701456,9.649958,Eepsites
