%dir,flowInd,duration,l4Proto,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpOptPktCnt,tcpOptCnt,tcpMSS,tcpWS,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,connSip,connDip,connSipDip,connSipDprt,connF,nFpCnt,tCnt,dsMinPl,dsMaxPl,dsMeanPl,dsLowQuartilePl,dsMedianPl,dsUppQuartilePl,dsIqdPl,dsModePl,dsRangePl,dsStdPl,dsRobStdPl,dsSkewPl,dsExcPl,dsMinIat,dsMaxIat,dsMeanIat,dsLowQuartileIat,dsMedianIat,dsUppQuartileIat,dsIqdIat,dsModeIat,dsRangeIat,dsStdIat,dsRobStdIat,dsSkewIat,dsExcIat,TrafficType
A,1,3.009077,6,2,2,0,1072,0,0,0,0,0,3.009077,1.504539,1.063869,0.6646556,0,0,-1,1,1,64,64,0,3087314394,2,0,0,1,536,0,24572,24570.8,24568,24572,1,0,0,0,2,6,0,1,0,2.70E-05,5.60E-05,4.15E-05,1.03E-05,0,-1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Chat
B,1,3.009106,6,2,2,1072,0,536,536,536,0,0,3.009106,1.504553,1.06388,0.6646492,356.252,0,1,1,1,51,51,0,867117719,2,536,0,0,0,0,24567,24567,24567,24567,0,0,0,0,2,6,0,1,0,3.00905,3.00905,1.504525,1.06386,1.504566,1.06386,1,1,1,1,1,2,2,536,536,536,536,536,536,0,536,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Chat
A,1,6.55304,6,4,4,2144,0,536,536,536,0,0,5.038679,1.63826,1.509365,0.6104037,327.1764,0,1,1,1,64,64,0,3082328878,4,1608,0,0,0,0,24576,24576,24576,24576,0,0,0,0,4,12,0,1,0,4.70E-05,4.866651,1.509307,1.492286,0,-1,1,1,2,2,2,4,3,536,536,536,536,536,536,0,536,0,0,0,0,0,171.5,1000,723.8334,1000,1000,1000,0,1000,828.5,478.3347,0,-0.707107,-1.5,Chat
B,1,6.553011,6,4,4,0,2144,0,0,0,0,0,5.038517,1.638253,1.509299,0.6104064,0,0,-1,1,1,51,51,0,866841527,4,0,0,3,1608,0,24567,24566.58,24565,24567,1,1,1,0,4,12,0,1,0,0.171866,0.172028,0.1719528,4.76E-05,1.68126,1.492286,1,1,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,172.5,1000,724.1667,1000,1000,1000,0,1000,827.5,477.7574,0,-0.7071069,-1.5,Chat
A,1,8.121215,6,3,3,0,2122,0,0,0,0,0,7.775898,2.707072,2.928185,0.3694029,0,0,-1,1,1,64,64,0,3087272072,3,0,0,2,1072,0,24567,24567,24567,24567,0,0,0,0,3,9,0,1,0,3.20E-05,4.50E-05,4.00E-05,4.65E-06,0,-1,1,1,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,347.5,1000,673.75,1000,1000,1000,0,347.5,652.5,461.3872,0,0,-2,Chat
B,1,8.121228,6,3,3,2122,0,536,1050,707.3333,178.3294,0,7.775909,2.707076,2.928189,0.3694023,261.2905,0,1,1,1,51,51,0,867070279,3,1586,0,0,0,0,24567,24567,24567,24567,0,0,0,0,3,9,0,1,0,0.345274,7.775866,2.707047,2.928181,2.707087,2.928181,1,1,1,1,1,3,3,536,1050,707.3333,536,536,921.5,385.5,536,514,242.3019,242.3019,0.707107,-1.5,347.5,1000,673.75,1000,1000,1000,0,347.5,652.5,461.3872,0,0,-2,Chat
A,3,4.030473,6,3,3,536,1072,0,536,178.6667,185.9622,0,3.577261,1.343491,1.296287,0.7443295,132.9869,0,-0.3333333,1,1,64,64,0,3065292198,3,536,0,2,1072,0,24576,24572.76,24568,24576,2,0,0,0,3,9,0,1,0,5.30E-05,6.20E-05,3.83E-05,2.05E-05,0,-1,1,1,2,2,2,3,3,0,536,178.6667,0,0,402,402,0,536,252.6728,252.6728,0.7071066,-1.5,455,1000,727.5,1000,1000,1000,0,455,545,385.3732,0,0,-2,Chat
B,3,3.858463,6,3,3,1072,536,0,536,357.3333,185.9622,0,3.577252,1.286154,1.325255,0.7775117,277.8308,0,0.3333333,1,1,51,51,0,866237271,3,536,0,0,0,0,24567,24567,24567,24567,0,0,0,0,3,9,0,1,0,0.171948,3.577199,1.400769,1.259182,1.400807,1.259182,1,1,1,1,1,3,3,0,536,357.3333,134,536,536,402,536,536,252.6728,252.6728,-0.7071068,-1.5,282.5,1000,641.25,1000,1000,1000,0,282.5,717.5,507.3491,0,0,-2,Chat
A,4,4.45564,6,8,8,1072,3730,0,536,134,194.3867,0,1.759282,0.556955,0.4817385,1.795477,240.5939,0,-0.5535194,1,1,64,64,0,3082342814,8,1072,0,6,3730,0,24576,24572.63,24567,24576,3,1,2,0,8,24,0,1,0,3.80E-05,0.040896,0.005353875,0.01244686,0,-1,1,1,2,2,2,8,7,0,536,134,0,0,268,268,0,536,232.0948,198.6684,1.154701,-0.6666667,1.5,1000,509.5714,176.5,608.75,1000,823.5,1000,998.5,439.6223,439.6223,0.176604,-1.783633,Chat
B,4,4.283532,6,8,8,3730,1072,0,1050,466.25,262.4715,0,1.587177,0.5354415,0.4034125,1.867618,870.7767,0,0.5535194,1,1,51,51,0,866859149,8,3194,0,1,536,0,24567,24567,24567,24567,0,0,0,0,8,24,0,1,0,0.17193,1.759238,0.5946439,0.4513603,0.5999978,0.4515319,1,1,1,1,1,8,8,0,1050,466.25,268,536,536,268,536,1050,316.2016,198.6684,-0.008293489,-0.3646958,173.5,1000,527.8572,212.5,608.75,915,702.5,173.5,826.5,389.4194,389.4194,0.2673296,-1.854848,Chat
A,1,7.839586,6,177,186,1655976,48322,0,30408,9355.797,10710.39,0,0.761999,0.04429145,0.09661003,22.57772,211232.6,-0.02479339,0.9432939,1,21,64,64,0,3074826138,177,1654716,0,47,44890,0,24561,24575.95,24556,24576,19,16,29,0,177,531,0,1,0,9.00E-06,0.184026,0.008886737,0.02221648,0,-1,1,1,2,2,2,20,80,0,30408,9355.797,1072,4344,15928,14856,0,30408,10865.92,10865.92,1.070019,-0.4200928,0.5,765,44.65909,0.5,0.5,42.5,42,0.5,764.5,97.98265,31.1346,3.617449,18.34618,Chat
B,1,8.001417,6,186,177,48322,1655976,0,2896,259.7957,553.8143,0,0.805823,0.04301838,0.09607715,23.24588,6039.18,0.02479339,-0.9432939,1,2,51,51,0,866548599,186,47786,0,145,1654716,0,24567,24517.67,24119,24567,83,58,105,0,186,558,0,1,0,1.40E-05,0.761933,0.04865961,0.09055568,0.05754634,0.0932411,1,1,1,1,1,20,64,0,2896,259.7957,0,0,138,138,0,2896,568.4232,102.2994,2.779886,8.358287,0.5,805,43.33514,0.5,0.5,32.5,32,0.5,804.5,97.29539,23.7216,4.105589,23.52341,Chat
A,1,9.972238,6,638,971,65482,2124030,0,1448,102.6364,332.0768,0,0.232052,0.01563047,0.02498003,63.97762,6566.43,-0.2069608,-0.9401858,1,1,64,64,0,3089148432,638,65482,0,601,2121134,6,24556,24548.23,24449,24576,206,236,342,0,638,1932,0,1,0,3.00E-06,0.064509,0.001421354,0.00753997,0,-1,1,1,2,2,2,20,122,0,1448,102.6364,0,0,0,0,0,1448,332.9867,0,3.308732,9.644885,0.5,232.5,15.72135,1.5,5.5,17.5,16,0.5,232,25.19215,11.8608,3.24408,14.81674,Chat
B,1,9.972216,6,971,638,2124030,65482,0,4344,2187.467,840.7786,0,0.171105,0.01027004,0.01976567,97.37054,212994.8,0.2069608,0.9401858,1,65534,51,51,0,910472931,965,2139958,6,67,62824,0,24567,24567,24565,24567,1,1,1,0,971,2913,0,1,0,5.00E-06,0.231906,0.01221964,0.02288079,0.01364099,0.02409111,1,1,1,1,1,20,171,0,4344,2187.467,1448,2896,2896,1448,2896,4344,844.1052,844.1052,-0.3725889,-0.7861214,0.5,171.5,10.43093,0.5,2.5,11.5,11,0.5,171,19.79582,8.1543,3.647548,16.94115,Chat
A,4,1.486217,6,3,3,1608,0,536,536,536,0,0,1.314199,0.4954056,0.4228314,2.018548,1081.942,0,1,1,1,64,64,0,3087256528,3,1072,0,0,0,0,24576,24576,24576,24576,0,0,0,0,3,9,0,1,0,5.90E-05,1.142233,0.380764,0.3962787,0,-1,1,1,2,2,2,3,3,536,536,536,536,536,536,0,536,0,0,0,0,0,172.5,1000,586.25,1000,1000,1000,0,172.5,827.5,585.1309,0,0,-2,Chat
B,4,1.486259,6,3,3,0,1608,0,0,0,0,0,1.314192,0.4954197,0.4228207,2.018491,0,0,-1,1,1,51,51,0,867056967,3,0,0,2,1072,0,24567,24567,24567,24567,0,0,0,0,3,9,0,1,0,0.171959,0.172008,0.1719777,1.76E-05,0.5527416,0.3962787,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,172.5,1000,586.25,1000,1000,1000,0,172.5,827.5,585.1309,0,0,-2,Chat
A,1,7.41989,6,3,3,1072,536,0,536,357.3333,206.3065,0,4.012199,2.473297,1.277697,0.4043187,144.4765,0,0.3333333,1,1,64,64,0,3052464238,3,1072,0,1,536,0,24576,24574.8,24572,24576,1,0,0,0,3,9,0,1,0,6.90E-05,3.840224,1.280098,1.332329,0,-1,1,1,2,2,2,3,3,0,536,357.3333,134,536,536,402,536,536,252.6728,252.6728,-0.7071068,-1.5,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Chat
B,1,7.247846,6,3,3,536,1072,0,536,178.6667,206.3065,0,4.012186,2.415949,1.251178,0.4139161,73.953,0,-0.3333333,1,1,51,51,0,865797829,3,0,0,1,536,0,24565,24566.02,24565,24567,0,1,1,0,3,9,0,1,0,0.171962,3.407622,1.25052,1.245404,2.530617,1.823768,1,1,1,1,1,3,3,0,536,178.6667,0,0,402,402,0,536,252.6728,252.6728,0.7071066,-1.5,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Chat
A,2,5.885061,6,4,4,536,1608,0,536,134,174.4289,0,4.045556,1.471265,1.355481,0.6796871,91.07807,0,-0.5,1,1,64,64,0,3065279334,4,536,0,3,1608,0,24576,24571.03,24567,24576,3,0,0,0,4,12,0,1,0,4.80E-05,0.000262,9.05E-05,8.25E-05,0,-1,1,1,2,2,2,4,3,0,536,134,0,0,268,268,0,536,232.0948,198.6684,1.154701,-0.6666667,277.5,1000,759.1667,1000,1000,1000,0,1000,722.5,417.1356,0,-0.7071069,-1.5,Chat
B,2,5.712979,6,4,4,1608,536,0,536,402,174.4289,0,4.045766,1.428245,1.361219,0.7001601,281.4644,0,0.5,1,1,51,51,0,866208349,4,1072,0,0,0,0,24567,24567,24567,24567,0,0,0,0,4,12,0,1,0,0.17203,4.045504,1.514182,1.327106,1.514273,1.327106,1,1,1,1,1,4,3,0,536,402,268,536,536,268,536,536,232.0948,198.6684,-1.154701,-0.6666667,277.5,1000,759.1667,1000,1000,1000,0,1000,722.5,417.1356,0,-0.7071069,-1.5,Chat
A,1,6.853198,6,5,5,536,2144,0,536,107.2,163.2137,0,3.067857,1.37064,0.9584779,0.7295864,78.21166,0,-0.6,1,1,64,64,0,3087294584,5,536,0,4,2144,0,24576,24569.82,24567,24576,3,0,0,0,5,15,0,1,0,2.80E-05,5.50E-05,3.12E-05,1.43E-05,0,-1,1,1,2,2,2,5,3,0,536,107.2,0,0,134,134,0,536,214.4,99.3342,1.5,0.2499995,465,1000,866.25,1000,1000,1000,0,1000,535,267.5,0,-1.154701,-0.6666665,Chat
B,1,6.681209,6,5,5,2144,536,0,536,428.8,163.2137,0,3.06788,1.336242,0.985673,0.7483675,320.9,0,0.6,1,1,51,51,0,867099561,5,1608,0,0,0,0,24567,24567,24567,24567,0,0,0,0,5,15,0,1,0,0.171957,3.067825,1.405,0.9248157,1.405031,0.9248157,1,1,1,1,1,5,3,0,536,428.8,402,536,536,134,536,536,214.4,99.3342,-1.5,0.2499998,292.5,1000,823.125,1000,1000,1000,0,1000,707.5,353.75,0,-1.1547,-0.6666667,Chat
A,2,3.56405,6,4,4,1072,1072,0,536,268,209.5052,0,2.96383,0.8910125,0.8916395,1.122319,300.7814,0,0,1,1,64,64,0,3052454590,4,1072,0,2,1072,0,24576,24574.21,24572,24576,2,1,2,0,4,12,0,1,0,5.60E-05,0.145936,0.036512,0.05193958,0,-1,1,1,2,2,2,4,4,0,536,268,0,268,536,536,0,536,268,268,0,-2,145.5,1000,533.5,455,727.5,1000,545,145.5,854.5,432.6248,404.0085,0.3223707,-1.5,Chat
B,2,3.391972,6,4,4,1072,1072,0,536,268,209.5052,0,2.791752,0.847993,0.8344041,1.179255,316.0403,0,0,1,1,51,51,0,865775221,4,536,0,1,536,0,24567,24567,24567,24567,0,0,0,0,4,12,0,1,0,0.171996,2.963774,0.940519,0.8733432,0.9770311,0.8748863,1,1,1,1,1,4,4,0,536,268,0,268,536,536,0,536,268,268,0,-2,282.5,1000,533.3334,317.5,658.75,1000,682.5,282.5,717.5,404.5239,404.5239,0.701156,-1.5,Chat
A,1,9.711742,6,904,1420,100864,3234026,0,1448,111.5752,355.9079,0,0.214929,0.01074308,0.02106667,93.08319,10385.78,-0.222031,-0.9395099,1,1,64,64,0,3087896328,904,100864,0,859,3231014,1,24557,24552.71,24380,24576,305,346,515,0,904,2721,0,1,0,4.00E-06,0.048053,0.000867109,0.005774182,0,-1,1,1,2,2,2,20,116,0,1448,111.5752,0,0,0,0,0,1448,357.4737,0,3.162814,8.456131,0.5,212.5,10.83887,1.5,3.5,11.5,10,0.5,212,21.11693,7.413,4.807615,31.06974,Chat
B,1,9.88376,6,1420,904,3234026,100864,0,4344,2277.483,866.6744,0,0.196574,0.006960394,0.0165009,143.67,327206,0.222031,0.9395099,1,65534,51,51,0,870039995,1417,3242598,1,92,100864,0,24567,24567,24565,24567,1,1,1,0,1420,4260,0,1,0,1.00E-05,0.21487,0.008308051,0.01871398,0.00917516,0.01958453,1,1,1,1,1,20,165,0,4344,2277.483,1448,2896,2896,1448,2896,4344,868.8936,868.8936,-0.2350004,-0.4634771,0.5,196.5,7.172304,0.5,1.5,6.5,6,0.5,196,16.49043,4.4478,5.835132,46.60514,Chat
A,1,9.21328,6,3,3,1072,536,0,536,357.3333,206.3065,0,5.56969,3.071093,1.785303,0.325617,116.3538,0,0.3333333,1,1,64,64,0,3087245808,3,1072,0,1,536,0,24576,24574.8,24572,24576,1,0,0,0,3,9,0,1,0,8.20E-05,3.471556,1.157213,1.204419,0,-1,1,1,2,2,2,3,3,0,536,357.3333,134,536,536,402,536,536,252.6728,252.6728,-0.7071068,-1.5,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Chat
B,1,9.041164,6,3,3,536,1072,0,536,178.6667,206.3065,0,5.397653,3.013721,1.732236,0.3318157,59.2844,0,-0.3333333,1,1,51,51,0,867049529,3,0,0,1,536,0,24567,24566.58,24565,24567,1,1,1,0,3,9,0,1,0,0.171955,5.569608,1.971199,2.077543,3.128412,2.401418,1,1,1,1,1,3,3,0,536,178.6667,0,0,402,402,0,536,252.6728,252.6728,0.7071066,-1.5,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Chat
A,2,0,6,1,1,0,536,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,3065286302,1,0,0,0,0,0,24572,24572,24572,24572,0,0,0,0,1,3,0,1,0,3.80E-05,3.80E-05,3.80E-05,0,0,-1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chat
B,2,0,6,1,1,536,0,536,536,536,0,0,0,0,0,0,0,0,1,65535,0,51,51,0,866226551,1,0,0,0,0,0,24567,24567,24567,24567,0,0,0,0,1,3,0,1,0,65535,0,0,0,3.80E-05,0,1,1,1,1,1,1,1,536,536,536,536,536,536,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chat
A,3,7.822456,6,6,6,1608,1608,0,536,268,221.1188,0,6.696888,1.303743,2.099848,0.7670226,205.562,0,0,1,1,64,64,0,3082351926,6,1608,0,2,1072,0,24565,24572.54,24565,24576,2,2,4,0,6,18,0,1,0,3.80E-05,6.696944,1.145201,2.159844,0,-1,1,1,2,2,2,6,6,0,536,268,0,268,536,536,0,536,268,268,0,-2,133.5,1000,425.7,270,391.25,727.5,457.5,133.5,866.5,343.2045,339.1447,1.06377,-0.3370044,Chat
B,3,7.822479,6,6,6,1608,1608,0,536,268,221.1188,0,6.868919,1.303747,2.165882,0.7670203,205.5614,0,0,1,1,51,51,0,866870831,6,1072,0,3,1608,0,24567,24567,24567,24567,0,0,0,0,6,18,0,1,0,0.171945,0.450826,0.215889,0.115784,1.36109,2.162945,1,1,1,1,1,6,6,0,536,268,0,268,536,536,0,536,268,268,0,-2,156.5,1000,390.8,245,292.5,653.75,408.75,156.5,843.5,345.5386,303.0064,1.392426,0.1121633,Chat
A,3,8.183462,6,36,41,225798,11704,0,30408,6272.167,10717.96,0,4.52421,0.2273183,0.6232177,4.399116,27591.99,-0.06493507,0.9014409,1,21,64,64,0,3087314394,36,225798,0,13,11704,0,24576,24574.68,24567,24576,6,6,11,0,36,108,0,1,0,2.60E-05,0.061893,0.01106189,0.0155967,0,-1,1,1,2,2,2,20,29,0,30408,6272.167,0,536,4344,4344,0,30408,10949.14,3220.207,1.602799,0.7477837,0.5,1000,119.8429,0.5,77,95.5,95,0.5,999.5,235.8711,70.4235,3.090428,8.831586,Chat
B,3,8.011075,6,41,36,11704,225798,0,1448,285.4634,451.2916,0,4.351949,0.1953921,0.5702183,5.117915,1460.977,0.06493507,-0.9014409,1,1,51,51,0,867118791,41,10516,0,26,224748,0,24567,24557.72,24289,24567,10,8,13,0,41,123,0,1,0,0.002096,4.524168,0.2136146,0.5914534,0.2246764,0.591659,1,1,1,1,1,20,24,0,1448,285.4634,0,0,536,536,0,1448,462.3155,397.3368,1.520901,1.075001,0.5,1000,103.9,0.5,34.5,136.5,136,0.5,999.5,217.7588,100.8168,3.572767,12.10854,Chat
A,3,6.302757,6,5,5,1072,2122,0,536,214.4,221.5755,0,5.076308,1.260551,1.444104,0.7933037,170.0843,0,-0.3287414,1,1,64,64,0,3082285916,5,1072,0,3,2122,0,24576,24570.82,24567,24576,2,0,0,0,5,15,0,1,0,2.90E-05,4.904179,0.980864,1.493325,0,-1,1,1,2,2,2,5,5,0,536,214.4,0,0,536,536,0,536,262.5853,262.5853,0.4082484,-1.833333,171.5,1000,555.375,465,585,1000,535,171.5,828.5,343.5582,343.5582,0.2906243,-1.058313,Chat
B,3,6.130567,6,5,5,2122,1072,0,1050,424.4,336.8097,0,5.076131,1.226113,1.456235,0.8155853,346.1344,0,0.3287414,1,1,51,51,0,866791303,5,1586,0,1,536,0,24567,24567,24567,24567,0,0,0,0,5,15,0,1,0,0.171921,0.587502,0.3140778,0.151944,1.294942,1.501035,1,1,1,1,1,5,5,0,1050,424.4,0,536,664.5,664.5,0,1050,394.0851,394.0851,0.3096023,-1.189248,171.5,1000,512.25,292.5,585,1000,707.5,171.5,828.5,368.5979,368.5979,0.5091415,-1.255894,Chat
A,1,4.332419,6,3,3,1072,536,0,536,357.3333,185.9622,0,4.31613,1.44414,1.658151,0.6924538,247.4368,0,0.3333333,1,1,64,64,0,3087787930,3,536,0,1,536,0,24576,24575.16,24572,24576,1,1,1,0,3,9,0,1,0,8.20E-05,4.160445,1.386842,1.60134,0,-1,1,1,2,2,2,3,3,0,536,357.3333,134,536,536,402,536,536,252.6728,252.6728,-0.7071068,-1.5,16.5,1000,508.25,1000,1000,1000,0,16.5,983.5,695.4395,0,0,-2,Chat
B,1,4.48825,6,3,3,536,1072,0,536,178.6667,185.9622,0,4.332483,1.496083,1.638213,0.668412,119.4229,0,-0.3333333,1,1,51,51,0,867153881,3,536,0,2,1072,0,24567,24567,24567,24567,0,0,0,0,3,9,0,1,0,0.016207,0.172038,0.1146433,0.05214619,1.501486,1.602189,1,1,1,1,1,3,3,0,536,178.6667,0,0,402,402,0,536,252.6728,252.6728,0.7071066,-1.5,155.5,1000,577.75,1000,1000,1000,0,155.5,844.5,597.1517,0,0,-2,Chat
A,1,6.094061,6,2,2,0,1072,0,0,0,0,0,6.094061,3.04703,2.154576,0.3281884,0,0,-1,1,1,64,64,0,3087243128,2,0,0,1,536,0,24572,24570.8,24568,24572,1,0,0,0,2,6,0,1,0,3.50E-05,4.50E-05,4.00E-05,3.54E-06,0,-1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Chat
